mouraID;NOME;SEXO;PORTE;CAD PETZ ID;DATA DE NASCIMENTO;PESO;FOTO;UNIDADE PETZ;CIDADE;ESTADO;IDADE (MESES);FILHOTE;ENTRADA
4440520;Bebel;FEMALE;Pequeno;6891913;2022-12-17;3.0;https://s3.amazonaws.com/petz-cdm-stg/7625fd38-4233-452e-ac9c-47b962dee929.jpeg;Petz Betim;BETIM;MG;23;False;2024-11-24
4723501;Bolota;MALE;Pequeno;7253543;2024-07-22;1.0;https://s3.amazonaws.com/petz-cdm-stg/38545b03-5ece-4f01-97d5-b0e93a64485e.jpeg;Petz Carrefour Manilha;SAO GONCALO;RJ;4;True;2024-11-24
4723500;Bombom;MALE;Pequeno;7253542;2024-07-22;1.0;https://s3.amazonaws.com/petz-cdm-stg/57bc0ac9-34dd-466f-bf3c-9e78ae0649b2.jpeg;Petz Carrefour Manilha;SAO GONCALO;RJ;4;True;2024-11-24
4546132;Branquinha;FEMALE;Pequeno;7024032;2023-05-02;5.0;https://s3.amazonaws.com/petz-cdm-stg/5348b8bc-cac9-4a57-bb5d-4b7da4bb6add.jpeg;Petz Bosque Maia;GUARULHOS;SP;18;False;2024-11-24
4740385;BRISA;FEMALE;Pequeno;7275960;2024-08-28;1.0;https://s3.amazonaws.com/petz-cdm-stg/67d60033-2464-4407-8ca7-60578efcc656.jpeg;Petz Moinhos de Vento;PORTO ALEGRE;RS;2;True;2024-11-24
4740401;BUFFY;FEMALE;Pequeno;7275974;2024-08-25;1.0;https://s3.amazonaws.com/petz-cdm-stg/f36cb725-15bc-4b21-ab21-36349370636c.jpeg;Petz Moinhos de Vento;PORTO ALEGRE;RS;2;True;2024-11-24
4740399;CACAU;FEMALE;Pequeno;7275971;2024-08-25;1.0;https://s3.amazonaws.com/petz-cdm-stg/2ef6ea85-e050-45b3-a057-6d6763eaaf4e.jpeg;Petz Moinhos de Vento;PORTO ALEGRE;RS;2;True;2024-11-24
4739158;CAPELETTI;MALE;Pequeno;7274455;2024-09-06;1.0;https://s3.amazonaws.com/petz-cdm-stg/cf5efd69-15ec-47d6-bac7-7489215bc8d6.jpeg;Petz Carrefour São Caetano;SAO CAETANO DO SUL;SP;2;True;2024-11-24
4726288;Caqui Rama;MALE;Pequeno;7257275;2023-11-05;4.0;https://s3.amazonaws.com/petz-cdm-stg/2738020c-ce60-4362-8c94-582359380023.jpeg;Petz Morumbi;SAO PAULO;SP;12;False;2024-11-24
4719532;Carona ;MALE;Pequeno;7247903;2021-10-16;4.0;https://s3.amazonaws.com/petz-cdm-stg/b729857e-11b7-44d9-9db8-c74c736c8be6.jpeg;Petz Anália Franco;SAO PAULO;SP;37;False;2024-11-24
4118588;Catharina Sour;FEMALE;Pequeno;6434107;2022-10-01;0.22;https://s3.amazonaws.com/petz-cdm-stg/653ddc2d-4759-44cc-adc4-fa3d883f9e69.jpeg;Petz Gastão Vidigal;SAO PAULO;SP;25;False;2024-11-24
4534613;Cearazinha;FEMALE;Pequeno;7009752;2024-01-13;1.0;https://s3.amazonaws.com/petz-cdm-stg/e69a84b0-2e96-424d-bbad-8ba468a037d0.jpeg;Petz Aldeota;FORTALEZA;CE;10;True;2024-11-24
3302550;CHERRIE;FEMALE;Pequeno;5535133;2020-05-05;3.0;https://s3.amazonaws.com/petz-cdm-stg/205ebdd6-62f6-4261-b7e6-a7d5f7a88952.jpeg;Petz Diadema;DIADEMA;SP;54;False;2024-11-24
4669243;Cherry Pop ;FEMALE;Pequeno;7180322;2019-09-02;3.0;https://s3.amazonaws.com/petz-cdm-stg/76f0a8b0-2c56-4e29-868c-96a744b43e45.jpeg;Petz Morumbi;SAO PAULO;SP;62;False;2024-11-24
4718550;Chico;MALE;Pequeno;7246458;2024-08-30;1.0;https://s3.amazonaws.com/petz-cdm-stg/856c2bbb-0cf2-467e-b9af-17149839d6ce.jpeg;Petz Bueno T63;GOIANIA;GO;2;True;2024-11-24
4712911;CHICO SCIENCE;MALE;Pequeno;7238549;2024-07-01;0.2;https://s3.amazonaws.com/petz-cdm-stg/f03bff6e-653f-4c93-b7e0-845106430f5d.jpeg;Petz Salvador Bonocô;SALVADOR;BA;4;True;2024-11-24
4574668;chiquinha;FEMALE;Pequeno;7059598;2023-06-17;4.0;https://s3.amazonaws.com/petz-cdm-stg/aee36a34-9613-455b-a11f-397481b945d5.jpeg;Petz Asa Norte;BRASILIA;DF;17;False;2024-11-24
4399131;Chiquinho ;MALE;Pequeno;6842552;2022-01-16;4.0;https://s3.amazonaws.com/petz-cdm-stg/7c0ccc0e-bbc4-4e52-b691-11b3304eb3e8.jpeg;Petz Torquato Tapajos;MANAUS;AM;34;False;2024-11-24
4665411;CHORÃO ;MALE;Pequeno;7175556;2023-07-18;4.0;https://s3.amazonaws.com/petz-cdm-stg/2dbfc890-7da1-4468-a926-245bdf0f2774.jpeg;Petz Bosque Maia;GUARULHOS;SP;16;False;2024-11-24
4726091;Cindy;FEMALE;Pequeno;7257053;2024-05-08;2.0;https://s3.amazonaws.com/petz-cdm-stg/23eb2146-fa41-4c64-a262-517ad77741ef.jpeg;Petz Tamboré;BARUERI;SP;6;True;2024-11-24
4205103;Cinza;FEMALE;Pequeno;6556560;2022-12-10;2.0;https://s3.amazonaws.com/petz-cdm-stg/0fa7ea62-716d-466d-8901-1e1b3d1ed166.jpeg;Petz Jaguaré;SAO PAULO;SP;23;False;2024-11-24
4597318;CLARICE;FEMALE;Pequeno;7088732;2021-01-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/3cf49acc-bced-46f8-b6d3-b2cb241e532f.jpeg;Petz Rio Claro;RIO CLARO;SP;46;False;2024-11-24
4726177;Cremogema;FEMALE;Pequeno;7257141;2024-08-08;1.0;https://s3.amazonaws.com/petz-cdm-stg/ac4368b0-fc2c-457d-9743-aff25b70d26b.jpeg;Petz Bandeirantes 24h;SAO PAULO;SP;3;True;2024-11-24
4584408;Crocket;MALE;Pequeno;7071645;2024-01-26;0.0;https://s3.amazonaws.com/petz-cdm-stg/aeca4566-08bc-4089-9e4e-9f7911913a6d.jpeg;Petz Salvador Paralela;SALVADOR;BA;9;True;2024-11-24
4732174;Curie;FEMALE;Pequeno;7264934;2023-08-31;3.0;https://s3.amazonaws.com/petz-cdm-stg/a5265d67-876b-4e15-b2d3-0a964942460d.jpeg;Petz Cerro Cora;SAO PAULO;SP;14;False;2024-11-24
4134836;Dado;MALE;Pequeno;6457906;2022-01-10;4.0;https://s3.amazonaws.com/petz-cdm-stg/3ac36e57-4d3c-44eb-bdc1-154441da8d47.jpeg;Petz Teresina;TERESINA;PI;34;False;2024-11-24
4662084;DAISY;FEMALE;Pequeno;7171282;2023-07-10;2.0;https://s3.amazonaws.com/petz-cdm-stg/e27f557e-ffe1-46e3-9434-48df4accad1e.jpeg;Petz Pacaembu;SAO PAULO;SP;16;False;2024-11-24
4573695;Dakota;FEMALE;Pequeno;7058440;2024-02-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/d8ff3ab7-af52-40c1-8c53-c3f5525f130a.jpeg;Petz Aldeota;FORTALEZA;CE;9;True;2024-11-24
4620511;DALILA;FEMALE;Pequeno;7118194;2023-06-13;3.0;https://s3.amazonaws.com/petz-cdm-stg/b7e30fc7-5273-4d7a-9e33-077faaaef9a4.jpeg;Petz Extra Maracanã;RIO DE JANEIRO;RJ;17;False;2024-11-24
4706775;Dengo;MALE;Pequeno;7230228;2023-12-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/b68432ed-5505-43f3-a26e-037d3dedf37e.jpeg;Petz Aldeota;FORTALEZA;CE;11;True;2024-11-24
4733181;DENIS;MALE;Pequeno;7266229;2024-09-07;2.0;https://s3.amazonaws.com/petz-cdm-stg/8c1cc281-32fd-4ea3-9155-248a9072f93e.jpeg;Petz Boa Viagem;RECIFE;PE;2;True;2024-11-24
